temperature,humidity,rainfall,crop,suitable
20.37,45.59,85.01,sunflower,1
20.84,49.32,27.12,mustard,1
34.85,73.05,204.84,rice,1
15.25,46.05,56.64,wheat,1
28.83,59.51,89.57,mango,1
22.89,59.51,116.18,maize,1
24.99,65.01,42.98,tomato,1
7.84,65.89,93.54,onion,0
15.88,65.2,55.85,tomato,0
17.29,78.38,198.23,mango,0
23.73,72.64,69.53,tomato,1
34.4,76.23,201.42,sugarcane,1
11.25,73.39,140.76,cotton,0
8.4,27.65,46.73,wheat,0
36.83,24.25,24.01,sunflower,0
25.04,69.57,67.44,tomato,1
26.02,83.64,212.88,banana,1
19.24,69.7,67.11,potato,1
21.02,61.64,55.43,onion,1
31.26,51.43,93.03,cotton,1
20.31,73.17,67.32,tomato,1
42.64,33.58,12.9,cotton,0
28.04,79.39,184.61,rice,1
19.12,53.43,49.26,wheat,1
33.34,51.85,15.3,tomato,0
20.45,72.19,200.21,rice,1
20.22,49.83,63.13,sunflower,1
39.06,50.78,1.83,tomato,0
42.37,54.88,57.74,rice,0
28.17,72.2,203.57,rice,1
26.65,49.81,19.35,potato,0
31.71,25.84,1.64,wheat,0
24.64,52.41,74.46,cotton,1
12.69,69.46,171.01,sunflower,0
28.13,58.32,130.7,maize,1
21.45,45.52,89.79,cotton,1
30.08,72.7,181.61,rice,1
19.76,104.22,254.35,banana,0
27.01,64.9,121.95,maize,1
13.65,85.48,65.77,cotton,0
27.44,57.1,96.08,groundnut,1
14.44,88.8,169.78,mango,0
41.54,32.04,28.55,sorghum,0
28.48,58.76,60.63,groundnut,1
7.06,78.0,178.69,soybean,0
24.95,53.71,67.94,cotton,1
16.46,63.88,175.07,banana,0
24.41,68.21,52.99,tomato,1
30.17,40.23,54.4,millet,1
32.2,77.77,183.84,sugarcane,1
8.82,75.89,15.28,sorghum,0
29.84,51.47,67.79,cotton,1
24.98,56.59,96.01,mango,1
36.04,42.36,6.74,maize,0
32.48,85.8,67.76,soybean,0
8.92,70.6,161.63,groundnut,0
20.26,63.79,66.1,onion,1
11.12,75.5,162.78,mango,0
41.33,32.33,26.9,sorghum,0
17.48,68.52,112.63,millet,0
22.8,53.6,72.4,groundnut,1
12.77,51.27,117.62,millet,0
33.29,43.15,26.83,potato,0
29.49,47.58,78.93,cotton,1
22.59,65.3,47.81,tomato,1
41.53,31.53,43.68,mango,0
48.26,21.92,29.22,sorghum,0
27.57,76.82,195.15,banana,1
25.57,49.78,88.83,sunflower,1
22.12,42.9,57.68,mustard,1
20.12,59.11,33.75,onion,1
11.2,85.17,227.46,maize,0
27.94,53.47,76.65,sunflower,1
0.41,83.16,98.92,onion,0
29.3,48.24,65.02,sorghum,1
26.55,61.41,111.07,maize,1
26.6,61.76,116.24,mango,1
29.92,79.34,197.01,rice,1
34.99,78.36,218.76,rice,1
25.8,42.3,51.06,millet,1
18.14,56.98,47.35,onion,1
37.73,38.98,48.96,soybean,0
25.41,51.68,88.39,groundnut,1
25.98,34.76,336.44,onion,0
24.09,41.06,48.42,mustard,1
21.05,76.64,193.21,rice,1
16.6,61.87,55.59,onion,1
31.88,82.85,222.93,potato,0
8.6,88.64,180.62,maize,0
16.13,65.23,111.1,millet,0
28.84,58.44,107.68,mango,1
25.36,56.89,104.19,mango,1
27.1,53.49,67.56,sorghum,1
14.92,41.59,59.69,mustard,1
10.76,95.31,102.81,tomato,0
35.97,83.65,195.07,sugarcane,1
28.78,67.98,94.28,soybean,1
18.73,94.91,300.19,banana,0
37.82,65.53,14.22,soybean,0
25.45,58.18,101.42,mango,1
12.47,94.31,100.92,tomato,0
30.44,76.0,218.64,banana,1
43.16,27.87,2.06,cotton,0
30.0,58.43,33.95,wheat,0
30.99,36.22,68.31,millet,1
18.13,74.1,98.22,potato,1
17.84,66.47,74.45,potato,1
-4.7,73.4,92.57,mustard,0
25.91,54.35,38.3,potato,0
11.26,97.66,240.64,banana,0
24.27,46.84,49.57,mustard,1
16.54,107.76,319.71,banana,0
41.29,55.65,36.82,rice,0
20.43,63.04,73.73,soybean,0
33.61,51.02,66.34,sorghum,1
24.67,51.47,70.79,sunflower,1
18.09,48.77,53.92,mustard,1
16.38,47.07,53.0,wheat,1
16.91,86.41,287.6,mustard,0
21.06,72.38,206.76,rice,1
21.55,51.85,50.29,wheat,1
44.68,46.51,120.66,rice,0
9.55,73.86,151.13,cotton,0
41.08,50.0,5.38,tomato,0
43.48,37.42,25.23,maize,0
13.21,77.09,164.65,mango,0
22.16,47.75,44.45,mustard,1
32.76,51.22,61.3,sorghum,1
33.34,58.89,10.34,potato,0
19.28,65.7,89.49,potato,1
9.36,39.32,244.09,sunflower,0
23.97,51.55,99.71,groundnut,1
23.1,50.07,50.44,sunflower,1
9.41,21.33,161.3,cotton,0
22.84,48.93,63.55,sunflower,1
30.7,52.07,163.64,onion,0
17.78,65.44,62.01,potato,1
42.6,30.92,10.01,sorghum,0
17.55,77.7,137.07,sorghum,0
15.29,70.32,69.0,potato,1
28.68,63.94,119.26,mango,1
19.46,68.58,185.35,sorghum,0
30.35,50.74,168.39,tomato,0
8.24,90.47,257.52,millet,0
18.59,65.41,91.07,potato,1
42.57,97.38,209.38,millet,0
39.83,85.16,281.34,banana,0
22.79,67.73,79.29,soybean,1
17.96,73.02,184.12,sorghum,0
19.1,52.75,76.82,wheat,1
5.26,89.17,94.54,onion,0
18.03,97.67,263.37,banana,0
19.93,69.84,76.01,tomato,1
28.95,81.36,191.04,banana,1
40.23,43.8,9.4,groundnut,0
12.24,88.19,191.66,mango,0
24.13,43.25,44.74,mustard,1
21.1,68.9,67.15,tomato,1
26.1,58.99,110.79,mango,1
28.82,67.31,87.22,soybean,1
20.59,108.08,241.53,banana,0
20.44,45.12,55.32,sunflower,1
37.39,20.43,176.59,millet,0
18.32,52.56,45.6,wheat,1
21.5,49.29,85.86,sunflower,1
20.64,45.33,77.15,wheat,1
23.78,83.35,188.91,sugarcane,1
46.48,21.85,9.1,millet,0
43.58,40.55,42.63,soybean,0
14.03,85.92,303.69,rice,0
30.15,35.71,39.41,millet,1
45.06,32.47,8.03,cotton,0
43.86,21.53,18.11,sunflower,0
36.4,22.08,9.92,wheat,0
21.01,63.18,52.0,onion,1
20.03,75.18,184.07,sugarcane,1
14.1,61.4,41.98,onion,1
24.62,59.03,117.26,mango,1
35.05,43.82,349.76,wheat,0
6.33,86.85,116.1,onion,0
12.68,62.76,154.71,millet,0
22.39,46.91,88.89,sunflower,1
8.39,73.3,111.51,groundnut,0
21.01,48.74,64.02,sunflower,1
44.05,32.6,1.44,groundnut,0
0.15,81.93,136.85,onion,0
37.49,57.63,255.06,sunflower,0
20.61,65.1,64.2,tomato,1
18.31,59.4,38.44,onion,1
25.0,48.04,63.88,cotton,1
27.28,48.72,68.76,sunflower,1
25.21,63.05,92.12,soybean,1
10.72,88.46,137.01,tomato,0
22.6,57.08,86.72,groundnut,1
8.0,67.06,191.83,cotton,0
29.54,40.99,32.98,potato,0
10.74,86.24,165.06,soybean,0
35.42,31.47,9.91,onion,0
31.27,76.73,188.99,rice,1
0.46,67.33,123.07,mustard,0
31.46,48.43,60.45,sorghum,1
28.43,49.86,81.65,sorghum,1
27.18,62.9,76.46,soybean,1
42.21,58.17,222.39,mustard,0
13.36,41.94,45.13,mustard,1
18.75,65.66,60.39,potato,1
42.3,62.22,21.43,banana,0
9.88,73.44,97.41,sunflower,0
5.66,26.1,197.81,sunflower,0
36.82,35.79,50.95,maize,0
26.91,51.62,57.18,sorghum,1
20.12,42.63,58.81,mustard,1
13.74,74.91,173.55,sorghum,0
8.59,80.85,199.21,maize,0
19.19,100.34,262.76,banana,0
17.15,61.41,56.53,onion,1
37.3,74.77,99.64,maize,0
7.49,101.9,303.17,sugarcane,0
30.51,75.16,125.75,banana,0
37.32,93.82,24.42,sugarcane,0
29.21,45.45,84.48,sorghum,1
19.44,41.96,43.3,mustard,1
27.04,52.05,84.53,sorghum,1
11.97,48.77,55.32,mustard,1
39.75,35.87,3.32,groundnut,0
14.27,33.56,12.62,maize,0
42.89,39.35,18.73,soybean,0
44.16,64.01,123.21,soybean,0
41.91,20.44,2.94,cotton,0
18.57,42.61,30.16,mustard,1
27.72,78.12,181.63,banana,1
49.24,28.41,8.51,millet,0
14.92,59.0,235.97,mustard,0
28.55,63.84,70.75,soybean,1
8.37,71.69,13.7,rice,0
24.61,77.49,202.77,rice,1
23.19,60.85,136.97,maize,1
41.24,11.87,8.68,millet,0
13.17,70.17,308.06,sunflower,0
42.4,38.68,31.51,groundnut,0
37.01,22.65,2.92,wheat,0
31.4,47.46,72.19,sorghum,1
10.25,44.95,37.71,mustard,1
24.74,45.54,57.48,wheat,1
28.25,74.55,192.58,rice,1
-1.88,72.43,110.38,onion,0
28.27,41.45,32.46,millet,1
22.59,61.78,59.62,onion,1
43.71,44.64,24.2,soybean,0
32.41,49.13,66.37,sorghum,1
18.27,63.7,114.09,millet,0
30.14,75.48,194.47,sugarcane,1
29.66,75.02,210.56,sugarcane,1
11.99,49.31,34.32,mustard,1
20.18,73.39,60.76,tomato,1
18.55,51.47,41.77,wheat,1
28.37,58.97,111.04,mango,1
21.29,64.74,18.12,mango,0
31.58,45.21,61.52,sorghum,1
38.82,54.76,8.23,tomato,0
29.49,81.07,189.24,banana,1
8.17,86.02,145.34,potato,0
22.42,51.23,87.94,sunflower,1
3.38,72.79,114.94,mustard,0
22.67,49.63,95.41,cotton,1
26.59,55.41,104.15,mango,1
34.41,50.43,109.51,maize,0
11.08,93.02,273.44,banana,0
9.07,88.13,153.75,tomato,0
32.8,36.21,51.41,millet,1
46.49,22.91,8.54,cotton,0
26.96,49.91,67.29,sorghum,1
10.44,42.29,50.01,mustard,1
19.95,48.68,50.22,mustard,1
39.94,53.76,114.37,mango,0
46.62,62.53,98.89,rice,0
25.28,57.02,194.01,rice,0
27.26,59.93,88.33,mango,1
32.88,48.17,60.29,sorghum,1
28.82,38.16,51.21,millet,1
14.93,88.05,214.16,mango,0
23.57,72.37,50.48,tomato,1
30.27,20.61,245.42,mustard,0
28.83,60.61,106.28,mango,1
36.11,40.59,307.07,banana,0
43.6,29.13,37.87,groundnut,0
27.54,48.69,6.33,potato,0
28.83,49.27,72.73,sunflower,1
32.43,20.87,0.0,mustard,0
39.66,42.02,14.21,tomato,0
12.62,85.77,183.07,mango,0
9.23,97.7,127.12,potato,0
26.76,74.43,214.41,rice,1
29.56,47.22,50.79,sorghum,1
20.87,61.37,81.14,soybean,1
8.91,77.69,117.07,sunflower,0
32.92,49.0,187.05,millet,0
12.56,84.76,184.23,mango,0
19.46,74.6,74.37,potato,1
10.5,50.15,12.75,mustard,0
32.46,88.8,30.34,wheat,0
40.4,36.28,30.46,cotton,0
21.45,78.47,204.15,rice,1
33.1,80.23,195.48,banana,1
22.74,71.29,1.08,millet,0
41.96,10.66,6.6,millet,0
33.49,32.19,0.0,mustard,0
29.35,39.14,55.43,rice,0
27.22,58.75,90.22,mango,1
25.86,72.51,78.84,tomato,1
10.83,63.31,170.5,sunflower,0
25.18,55.46,98.7,mango,1
32.18,44.15,69.61,millet,1
8.89,62.0,167.1,cotton,0
7.47,80.18,233.61,wheat,0
31.23,75.63,203.97,sugarcane,1
28.67,56.42,95.71,mango,1
31.92,49.34,61.04,cotton,1
18.93,56.78,36.41,onion,1
17.28,72.06,86.84,potato,1
24.15,83.9,23.33,potato,0
30.2,77.07,191.67,banana,1
19.89,58.74,48.11,onion,1
8.25,77.53,136.65,groundnut,0
36.61,28.19,0.0,mustard,0
22.05,46.3,88.38,sunflower,1
9.29,71.34,227.82,mustard,0
44.96,53.12,123.11,cotton,0
19.79,47.02,61.54,wheat,1
25.11,51.82,80.24,cotton,1
28.11,61.89,107.94,mango,1
41.22,45.97,18.24,mango,0
23.38,70.56,110.99,banana,0
33.08,34.53,149.5,potato,0
22.29,60.03,111.59,maize,1
15.35,65.59,98.55,potato,1
43.75,21.11,26.55,sunflower,0
18.14,54.61,63.48,wheat,1
20.57,60.57,87.54,soybean,1
6.99,26.53,155.09,rice,0
16.47,73.11,65.63,potato,1
14.16,72.46,168.58,cotton,0
32.21,70.73,245.73,cotton,0
7.4,48.44,53.87,maize,0
18.59,69.78,61.76,potato,1
33.75,62.06,269.21,rice,0
22.72,54.73,80.86,cotton,1
9.64,84.57,317.87,soybean,0
26.95,50.76,63.73,groundnut,1
42.34,44.47,63.43,maize,0
23.28,54.19,83.66,groundnut,1
29.67,62.35,91.53,mango,1
0.53,93.35,141.18,potato,0
19.66,71.84,52.54,tomato,1
11.3,88.28,184.95,soybean,0
40.5,44.52,44.73,maize,0
16.39,55.41,48.18,onion,1
26.07,59.45,60.65,groundnut,1
20.51,68.82,43.5,tomato,1
39.79,40.64,6.7,tomato,0
37.02,43.14,64.31,maize,0
33.44,43.62,18.23,tomato,0
32.72,36.24,210.92,potato,0
23.54,78.0,180.2,sugarcane,1
40.8,39.81,116.92,sunflower,0
11.98,80.29,169.19,soybean,0
42.4,77.01,163.93,cotton,0
22.49,54.05,87.04,sunflower,1
9.88,95.21,287.68,potato,0
2.89,60.24,81.15,mustard,0
11.24,52.21,100.87,millet,0
-0.75,88.75,165.21,onion,0
8.91,74.55,324.18,banana,0
44.43,38.89,18.79,mango,0
21.6,91.75,164.81,sugarcane,0
28.84,45.48,76.04,sorghum,1
26.97,74.42,188.55,rice,1
18.41,67.64,68.04,potato,1
17.18,66.77,65.64,potato,1
5.73,64.71,123.91,wheat,0
5.24,65.26,178.0,wheat,0
44.1,34.27,9.7,mango,0
28.27,42.69,33.93,millet,1
20.01,61.86,136.89,maize,1
16.19,54.75,55.76,wheat,1
16.99,21.82,343.44,sunflower,0
-1.33,80.44,120.75,onion,0
13.23,51.11,95.66,millet,0
27.38,77.69,188.39,banana,1
25.7,68.29,97.24,soybean,1
41.91,27.24,7.82,millet,0
22.72,48.19,110.3,maize,0
36.48,37.86,206.13,wheat,0
44.34,27.38,318.75,mustard,0
6.3,32.28,157.47,rice,0
27.37,77.27,205.93,banana,1
35.91,56.05,14.43,tomato,0
38.53,70.92,64.94,sugarcane,0
28.04,55.91,93.91,groundnut,1
38.14,34.35,3.16,mango,0
38.42,22.6,0.0,mustard,0
17.17,46.54,49.4,mustard,1
6.04,70.25,174.94,sunflower,0
23.68,57.4,71.72,groundnut,1
29.01,54.04,60.12,sunflower,1
28.16,58.42,89.3,groundnut,1
35.11,68.74,7.15,sugarcane,0
20.44,52.91,54.38,wheat,1
25.98,50.93,84.13,sunflower,1
26.65,50.72,51.01,sorghum,1
0.92,80.98,198.09,potato,0
11.2,26.88,94.73,cotton,0
16.45,88.82,164.86,mango,0
41.54,16.0,6.41,millet,0
40.74,44.37,32.51,soybean,0
26.88,68.92,71.53,soybean,1
41.02,13.09,2.21,millet,0
19.02,57.1,129.66,maize,1
6.0,85.32,223.84,maize,0
42.45,34.63,20.52,sunflower,0
21.13,46.63,79.62,wheat,1
33.12,44.67,30.66,millet,1
44.31,62.65,116.4,rice,0
16.67,32.18,50.84,mango,0
21.29,98.8,149.79,millet,0
7.47,77.94,218.11,maize,0
25.76,70.96,40.13,tomato,1
22.71,58.92,89.91,groundnut,1
12.96,78.32,110.33,sorghum,0
20.23,65.75,45.1,tomato,1
25.64,61.27,90.89,soybean,1
21.16,57.68,33.65,onion,1
32.73,41.71,40.91,millet,1
28.91,61.84,133.06,maize,1
29.23,52.03,69.41,cotton,1
43.45,56.05,18.58,sugarcane,0
9.9,67.16,189.8,cotton,0
21.03,70.44,47.54,tomato,1
12.31,46.95,81.24,onion,0
18.48,61.49,104.13,maize,1
33.86,40.28,16.65,tomato,0
28.44,54.38,38.65,potato,0
30.6,36.02,51.7,millet,1
42.63,53.02,25.35,soybean,0
6.8,82.96,171.39,soybean,0
25.77,57.9,88.66,mango,1
28.86,52.03,89.99,cotton,1
1.36,77.03,170.35,wheat,0
28.87,62.85,116.19,mango,1
27.23,75.37,219.65,banana,1
4.73,62.48,154.6,mustard,0
20.09,91.82,272.04,banana,0
36.1,34.42,15.66,sunflower,0
24.58,47.32,56.2,wheat,1
18.87,61.07,195.28,sugarcane,0
26.71,57.12,136.23,maize,1
38.2,46.62,8.05,mango,0
38.22,37.09,17.94,soybean,0
28.1,75.9,216.45,banana,1
14.14,76.17,135.38,cotton,0
28.96,47.08,33.81,potato,0
17.6,65.78,78.48,potato,1
30.92,48.25,51.09,sorghum,1
22.09,63.25,132.66,maize,1
23.4,51.97,95.17,cotton,1
24.8,63.08,138.35,maize,1
26.05,64.72,78.42,soybean,1
24.37,55.6,67.12,groundnut,1
26.55,68.87,43.88,tomato,1
6.54,76.9,130.07,cotton,0
28.9,59.08,94.59,mango,1
29.14,61.61,117.07,mango,1
10.79,72.74,155.5,sunflower,0
27.36,66.72,72.96,soybean,1
37.12,26.14,0.0,mustard,0
31.55,71.07,197.01,rice,1
45.02,61.46,59.59,sugarcane,0
26.17,54.21,79.06,groundnut,1
44.09,74.57,217.28,mustard,0
42.43,27.63,33.8,cotton,0
24.84,51.77,55.98,wheat,1
42.73,18.39,9.12,millet,0
30.94,49.0,63.33,cotton,1
37.34,20.9,5.38,sunflower,0
25.09,49.99,78.97,sunflower,1
29.59,76.51,203.75,banana,1
49.17,51.2,104.97,rice,0
19.7,70.6,40.05,tomato,1
4.16,78.18,164.92,onion,0
27.88,57.53,94.91,mango,1
20.92,75.48,184.92,sugarcane,1
38.3,22.06,0.64,sunflower,0
43.69,85.52,66.45,maize,0
37.81,31.2,32.73,mango,0
10.11,86.89,112.7,tomato,0
20.29,52.28,48.91,wheat,1
19.3,57.04,57.19,onion,1
14.67,67.95,173.81,groundnut,0
32.79,44.08,34.55,potato,0
39.5,49.93,1.98,tomato,0
28.17,99.05,184.69,mustard,0
14.34,62.46,183.63,cotton,0
43.55,58.76,38.14,sugarcane,0
45.98,34.45,6.52,sorghum,0
19.77,67.85,62.19,tomato,1
6.41,63.65,6.93,groundnut,0
35.22,99.38,88.11,soybean,0
10.13,84.98,135.22,groundnut,0
25.9,52.59,55.59,sunflower,1
44.97,79.84,25.32,banana,0
9.54,71.51,168.89,mango,0
26.99,50.59,57.7,sorghum,1
17.11,72.43,183.36,mango,0
18.05,67.22,67.33,potato,1
28.25,35.98,47.81,millet,1
22.32,53.47,66.34,sunflower,1
21.52,64.5,124.73,maize,1
35.07,94.18,34.9,cotton,0
43.35,53.28,45.03,onion,0
17.12,51.51,320.66,cotton,0
26.89,45.71,89.31,cotton,1
40.93,48.62,10.08,tomato,0
14.41,86.86,206.16,soybean,0
24.55,48.97,70.94,wheat,1
42.35,24.91,31.2,cotton,0
29.01,59.91,105.58,mango,1
8.15,94.2,262.24,soybean,0
18.0,53.1,44.6,wheat,1
14.66,101.34,304.1,rice,0
22.2,61.96,88.8,soybean,1
34.28,35.56,50.84,millet,1
25.48,68.29,69.94,tomato,1
8.59,63.34,112.58,wheat,0
29.56,21.33,293.05,soybean,0
17.01,51.02,72.96,groundnut,0
23.49,48.01,68.3,wheat,1
20.35,71.93,193.13,rice,1
48.17,62.69,148.88,rice,0
28.49,65.4,71.79,soybean,1
29.13,38.83,56.43,millet,1
29.66,62.56,105.0,mango,1
31.63,83.67,189.7,banana,1
8.2,104.79,302.39,sugarcane,0
22.43,53.05,63.44,sunflower,1
14.81,63.41,180.82,cotton,0
39.39,41.56,36.06,mango,0
29.67,53.52,81.78,sorghum,1
38.6,59.1,28.93,wheat,0
25.17,48.73,64.53,cotton,1
43.0,39.35,142.14,groundnut,0
6.79,78.18,192.2,soybean,0
18.69,73.93,64.94,tomato,1
24.7,49.23,56.72,sunflower,1
30.68,64.95,299.65,sorghum,0
42.99,24.81,1.52,sunflower,0
18.03,58.55,125.35,maize,1
12.09,81.58,151.77,groundnut,0
32.69,29.87,321.47,potato,0
24.3,69.06,75.83,tomato,1
3.71,89.45,166.85,potato,0
22.41,67.14,50.56,tomato,1
42.79,45.8,47.73,soybean,0
25.0,45.89,67.17,cotton,1
15.46,70.74,98.99,potato,1
23.68,50.43,66.74,sunflower,1
28.42,41.94,36.92,millet,1
11.17,67.2,113.66,sorghum,0
24.29,58.56,70.46,groundnut,1
49.34,59.33,86.85,banana,0
38.18,36.39,16.03,mango,0
27.43,41.49,30.57,millet,1
9.36,28.45,157.35,wheat,0
29.9,52.67,95.98,groundnut,1
23.66,51.91,294.03,onion,0
33.78,34.68,5.89,wheat,0
20.94,46.62,41.69,mustard,1
43.07,23.51,100.04,onion,0
17.37,87.63,90.82,tomato,0
26.22,56.3,211.9,rice,0
44.17,24.28,22.7,cotton,0
26.59,65.2,82.68,soybean,1
19.65,46.82,51.7,mustard,1
37.36,38.68,1.21,maize,0
24.24,61.23,128.03,maize,1
12.34,69.02,132.89,cotton,0
28.9,37.63,51.22,millet,1
40.81,31.98,5.4,sorghum,0
24.32,59.04,86.38,groundnut,1
46.05,57.85,144.77,banana,0
11.85,86.16,164.83,soybean,0
10.03,79.9,155.39,mango,0
44.25,58.7,41.55,mango,0
34.74,70.07,71.74,tomato,0
33.37,76.17,215.63,banana,1
39.49,42.52,9.18,tomato,0
33.58,53.24,51.68,sorghum,1
12.29,76.46,157.69,sunflower,0
24.27,82.22,322.05,sugarcane,0
33.31,31.27,301.12,potato,0
28.54,43.44,54.42,millet,1
23.29,48.18,39.03,mustard,1
30.37,33.86,5.92,onion,0
17.32,68.9,110.93,sorghum,0
28.8,78.09,199.34,banana,1
47.83,22.62,5.69,sorghum,0
10.57,71.28,120.88,cotton,0
17.61,88.54,332.42,potato,0
21.0,76.96,201.31,sugarcane,1
26.38,65.57,86.34,soybean,1
18.05,73.44,95.44,potato,1
35.51,42.5,13.1,tomato,0
32.93,52.07,72.88,sorghum,1
19.36,65.6,66.32,potato,1
24.93,60.48,90.71,soybean,1
16.06,66.32,89.97,potato,1
31.16,83.09,200.9,sugarcane,1
21.88,51.13,81.48,sunflower,1
16.4,20.4,72.5,soybean,0
25.03,53.45,98.08,cotton,1
33.94,55.26,236.84,mango,0
18.5,72.31,86.64,potato,1
28.17,55.9,64.99,groundnut,1
31.43,40.0,68.6,millet,1
25.8,50.34,72.09,sunflower,1
24.85,61.87,89.87,soybean,1
43.74,30.32,23.58,sorghum,0
27.46,62.57,109.41,mango,1
40.27,61.51,88.6,banana,0
18.28,50.2,44.65,wheat,1
42.51,75.69,47.36,maize,0
35.08,23.17,0.0,mustard,0
20.23,50.84,80.49,sunflower,1
6.66,96.84,154.78,potato,0
41.33,43.62,13.73,soybean,0
17.66,74.1,34.18,mustard,0
20.3,44.05,26.01,mustard,1
28.39,55.08,76.29,groundnut,1
19.59,47.57,47.45,wheat,1
16.69,67.39,65.36,potato,1
19.21,73.41,96.3,potato,1
6.37,70.67,162.2,cotton,0
23.28,50.32,68.35,wheat,1
22.18,47.53,23.94,mustard,1
28.58,59.19,124.36,maize,1
28.91,35.04,58.3,millet,1
23.33,56.24,110.11,maize,1
31.49,95.27,241.74,millet,0
21.54,61.34,111.92,maize,1
44.8,22.45,12.74,cotton,0
25.91,40.64,273.62,tomato,0
29.62,74.0,219.25,rice,1
21.39,50.97,64.45,wheat,1
27.38,75.49,205.14,sugarcane,1
19.61,56.34,32.26,onion,1
17.67,73.08,84.15,potato,1
28.04,55.87,90.98,groundnut,1
33.82,43.22,17.56,tomato,0
34.63,53.55,112.63,wheat,0
23.98,71.08,197.38,rice,1
33.98,27.67,0.0,mustard,0
32.93,77.9,182.94,sugarcane,1
31.95,78.13,198.26,sugarcane,1
6.59,107.71,279.77,sugarcane,0
17.61,54.35,63.17,wheat,1
7.38,78.71,144.29,sunflower,0
13.35,68.64,165.03,sunflower,0
15.61,78.27,334.25,banana,0
27.02,56.35,93.95,mango,1
42.15,88.7,50.05,banana,0
26.86,59.58,94.09,mango,1
28.47,45.68,63.26,sunflower,1
27.86,55.67,93.91,mango,1
12.21,26.46,116.42,wheat,0
30.29,36.21,5.62,wheat,0
43.41,82.29,93.07,mustard,0
39.32,65.29,251.07,potato,0
18.42,71.05,67.54,potato,1
20.4,71.99,206.0,rice,1
29.08,62.81,97.3,soybean,1
20.84,70.6,57.01,tomato,1
23.47,61.66,81.51,soybean,1
34.97,43.72,1.49,onion,0
26.46,57.36,101.79,mango,1
22.87,46.1,64.07,cotton,1
13.25,32.9,196.87,sorghum,0
27.66,59.64,103.23,mango,1
16.56,72.5,87.61,potato,1
11.64,82.98,156.17,groundnut,0
37.3,33.39,0.0,mustard,0
30.26,34.8,0.0,mustard,0
25.54,38.64,38.38,millet,1
4.9,72.54,121.12,onion,0
26.7,79.56,181.81,banana,1
-1.72,86.05,90.28,onion,0
34.88,44.74,7.91,onion,0
18.37,56.56,108.79,maize,1
30.29,59.22,165.71,soybean,0
20.49,49.71,61.5,wheat,1
13.13,71.9,199.04,groundnut,0
24.48,59.4,86.13,groundnut,1
23.71,49.48,63.36,sunflower,1
34.52,29.27,17.05,wheat,0
10.41,57.13,146.72,millet,0
39.19,39.58,16.81,cotton,0
9.2,70.43,135.78,tomato,0
38.75,18.46,0.0,mustard,0
15.33,68.87,66.49,potato,1
25.91,61.93,106.1,maize,1
32.65,80.17,208.44,banana,1
22.3,59.77,64.41,onion,1
9.32,25.11,345.93,wheat,0
27.1,53.3,96.77,cotton,1
37.94,22.83,29.07,sunflower,0
33.09,78.0,190.94,banana,1
31.98,45.47,269.99,groundnut,0
44.21,39.55,19.44,sorghum,0
23.94,46.67,68.76,sunflower,1
34.43,29.43,0.0,mustard,0
27.75,52.5,68.0,sunflower,1
22.75,24.45,42.63,cotton,0
18.91,66.16,60.09,tomato,1
40.73,61.51,48.19,banana,0
23.73,52.36,42.49,wheat,1
6.37,45.61,175.83,sorghum,0
19.72,66.33,95.25,potato,1
49.2,14.11,9.01,millet,0
5.08,90.97,173.67,tomato,0
17.9,47.88,68.57,wheat,1
34.37,98.67,222.06,cotton,0
7.09,93.03,148.21,tomato,0
24.19,65.48,50.86,tomato,1
27.19,59.01,86.61,mango,1
29.51,83.2,254.51,mango,0
5.96,69.44,125.7,sunflower,0
20.49,62.1,91.42,soybean,1
38.82,26.04,17.49,wheat,0
24.95,54.35,72.03,sunflower,1
22.38,75.83,266.71,maize,0
30.77,51.98,76.22,cotton,1
24.08,73.2,201.61,rice,1
27.82,61.96,94.33,soybean,1
25.19,44.07,54.73,millet,1
40.05,34.72,18.1,cotton,0
51.68,55.38,66.41,sugarcane,0
13.09,84.15,203.28,mango,0
20.88,41.8,37.87,mustard,1
7.39,96.92,23.42,groundnut,0
22.68,51.28,79.9,cotton,1
12.02,62.71,167.93,millet,0
18.73,51.54,186.82,potato,0
19.05,50.03,75.8,wheat,1
26.77,77.06,183.37,banana,1
41.61,47.82,0.67,tomato,0
37.73,49.86,256.54,millet,0
33.02,47.67,56.05,sorghum,1
24.5,73.09,196.34,rice,1
37.45,49.44,3.49,soybean,0
38.19,46.49,19.2,soybean,0
45.17,56.6,84.4,sugarcane,0
19.48,64.86,47.2,onion,1
38.05,37.62,29.13,cotton,0
17.01,33.6,230.17,wheat,0
13.25,68.51,170.21,sorghum,0
30.61,74.35,209.35,rice,1
18.88,56.78,110.08,maize,1
16.76,68.64,75.88,potato,1
18.21,54.47,48.03,wheat,1
32.8,76.22,198.38,sugarcane,1
20.04,47.89,72.63,wheat,1
13.62,61.7,177.44,sunflower,0
14.67,90.9,309.63,rice,0
31.96,81.43,219.84,banana,1
5.14,93.94,157.39,soybean,0
34.12,83.38,188.7,sugarcane,1
29.56,61.38,135.6,maize,1
46.98,64.07,17.57,sugarcane,0
8.26,23.77,282.73,sugarcane,0
29.18,54.01,66.41,cotton,1
14.5,106.23,261.41,sugarcane,0
27.86,62.43,116.37,maize,1
29.09,45.53,89.02,cotton,1
27.53,51.78,89.68,sorghum,1
18.62,58.89,125.44,maize,1
